證券代碼,簡稱,年月,市值(百萬元),收盤價(元)_年,Unknown masked parameter,股價淨值比,股價營收比,M淨值報酬率─稅後,資產報酬率ROA,營業利益率OPM,利潤邊際NPM,負債/淨值比,M流動比率,M速動比率,M存貨週轉率 (次),M應收帳款週轉次,M營業利益成長率,M稅後淨利成長率,Return,ReturnMean_year_Label,年份,訓練年份,測試年份,使用模型,特徵選擇方法
2707,晶華         ,199812,7934,39.32,0.171121066356432,3.7917,5.9848,-0.024712,-0.036836,0.21943,-0.05889,0.49059,172.09,164.52,5.48,30.85,-1.15,-157.87,-15.7681,-1,1998,1997,1998,LogisticRegression,f_classif
1308,亞聚         ,199812,7641,14.72,0.56119979270966,0.81147,1.2155,0.10626,0.11901,0.11282,0.1783,0.11998,816.32,742.65,9.69,19.22,-33.95,-5.4,13.519,1,1998,1997,1998,LogisticRegression,f_classif
5343,矽豐         ,199812,7550,20.28,0.669175304534394,1.3307,3.1442,0.021344,0.030417,0.072309,0.07194,0.42511,139.72,127.16,21.82,4.57,-60.22,-53.86,100.8383,1,1998,1997,1998,LogisticRegression,f_classif
8723,順大裕       ,199812,7504,62.67,0.190433267179954,8.9529,50.9512,-1.0936,-2.472,-1.4602,-14.0764,1.2604,236.78,82.96,0.16,0.66,-297.07,-618.22,-68.3262,-1,1998,1997,1998,LogisticRegression,f_classif
9908,大台北       ,199812,7480,8.71,0.460725937260412,0.65195,1.4468,0.053517,0.08485,-0.012746,0.18828,0.58549,289.86,243.97,12.04,8.31,-163.3,60.99,-22.3881,-1,1998,1997,1998,LogisticRegression,f_classif
2321,東訊         ,199812,7369,22.22,0.156404952226563,1.5126,0.45062,0.083098,0.14814,0.029627,0.047433,0.78275,156.07,86.4,5.31,6.01,101.32,53.11,72.1872,1,1998,1997,1998,LogisticRegression,f_classif
2369,菱生         ,199812,7173,19.79,0.482022061031856,0.91114,1.7591,0.08506,0.10015,0.14675,0.1933,0.17736,413.51,365.62,9.26,3.59,8.72,37.65,-21.6271,-1,1998,1997,1998,LogisticRegression,f_classif
2386,國電         ,199812,7165,21.82,0.120611613297162,1.3502,0.41069,0.15452,0.2746,0.082267,0.08352,0.77713,175.05,129.31,12.43,6.16,151.71,84.4,240.1467,1,1998,1997,1998,LogisticRegression,f_classif
2380,虹光         ,199812,7097,20.67,0.589507484695059,1.1976,0.26551,0.17387,0.36525,0.084115,0.080982,1.1007,171.2,97.69,7.3,6.52,138.57,72.3,73.9236,1,1998,1997,1998,LogisticRegression,f_classif
2358,美格         ,199812,6782,364.79,0.290440664276979,36.8847,10.7767,-0.095337,-0.26052,-0.053813,-0.076316,1.7326,143.44,63.67,2.68,4.11,-355.79,-452.24,-66.9481,-1,1998,1997,1998,LogisticRegression,f_classif
1513,中興電       ,199812,6500,6.38,0.584069333278452,0.47154,0.26462,0.047101,0.13329,0.033084,0.074803,1.8298,150.35,50.01,2.12,6.71,-8.29,125.51,-3.1348,-1,1998,1997,1998,LogisticRegression,f_classif
2314,台揚         ,199812,6462,13.49,0.906308150649733,1.3278,1.3009,0.028437,0.043116,0.0060505,0.042248,0.51621,200.56,100.46,2.43,5.23,107.77,113.23,158.9325,1,1998,1997,1998,LogisticRegression,f_classif
1611,中電         ,199812,6322,8.95,0.594356250664331,0.65281,0.8388,0.038451,0.051745,0.042609,0.066492,0.34574,300.11,224.97,5.25,3.84,-40.02,-28.3,-11.0615,-1,1998,1997,1998,LogisticRegression,f_classif
1417,嘉裕         ,199812,6273,15.46,0.0225125927402318,1.2672,2.427,0.030119,0.04041,0.026162,0.077435,0.34169,121.95,33.18,1.79,14.7,145.95,241.99,-56.0155,-1,1998,1997,1998,LogisticRegression,f_classif
1110,東泥         ,199812,6104,7.49,0.178766186752368,0.50574,1.7179,0.024998,0.029408,0.14105,0.09977,0.1764,661.94,456.29,2.67,4.27,-18.47,-38.28,-7.2096,-1,1998,1997,1998,LogisticRegression,f_classif
2204,中華         ,199912,33987,16.41,0.344462411301042,0.66925,0.34635,0.086261,0.12804,0.053216,0.066259,0.48432,244.08,171.28,5.68,26.96,-23.14,-23.79,18.7081,1,1999,1998,1999,LogisticRegression,mutual_info
2333,碧悠         ,199912,20400,71.79,0.721758033391102,5.1573,10.1255,0.041474,0.054528,0.051956,0.10707,0.31473,183.16,71.11,2.39,4.87,-49.78,-11.46,-10.0432,1,1999,1998,1999,LogisticRegression,mutual_info
3035,智原         ,199912,20261,43.75,0.152721200438232,2.575,1.8214,0.25338,0.34473,0.22445,0.24395,0.36054,308.06,271.08,9.85,6.0,49.34,60.28,-15.1771,1,1999,1998,1999,LogisticRegression,mutual_info
1714,和桐         ,199912,9787,12.73,0.0938200267748656,0.86247,0.61409,0.062823,0.10113,0.079137,0.090437,0.60979,329.88,288.01,14.3,7.28,-6.49,36.01,-38.4132,1,1999,1998,1999,LogisticRegression,mutual_info
1107,建台         ,199912,7124,20.94,0.755077099007084,1.5697,3.4104,0.047988,0.10234,0.0098777,0.22281,1.1325,118.5,40.8,0.78,4.84,-91.93,768.97,-82.5692,-1,1999,1998,1999,LogisticRegression,mutual_info
2413,環科         ,199912,7086,49.11,0.790407217966913,2.0086,1.6619,0.12551,0.16338,0.13585,0.13517,0.30171,310.04,229.42,5.14,6.0,56.11,61.33,-24.8422,1,1999,1998,1999,LogisticRegression,mutual_info
1513,中興電       ,199912,6298,6.18,0.318524245398992,0.44048,0.30823,0.046511,0.12313,0.10327,0.086121,1.6472,163.87,60.23,1.61,5.6,185.62,5.34,-22.0065,1,1999,1998,1999,LogisticRegression,mutual_info
1447,力鵬         ,199912,5878,8.99,0.18971040601758,0.65573,0.79769,0.048716,0.070977,0.043531,0.086359,0.45695,88.66,47.41,6.09,7.44,-22.87,29.38,-66.4071,-1,1999,1998,1999,LogisticRegression,mutual_info
2303,聯電         ,200012,538011,27.33,0.929608866756663,1.4212,2.7033,0.16392,0.22165,0.41124,0.43924,0.35219,229.79,200.14,8.24,8.46,1067.02,144.61,26.1251,-1,2000,1999,2000,NaiveBayes,random_forest
2317,鴻海         ,200012,239728,29.94,0.696667200555228,0.98293,0.44468,0.117,0.23346,0.10692,0.10561,0.99543,175.03,113.35,6.37,5.36,42.67,38.88,18.9379,-1,2000,1999,2000,NaiveBayes,random_forest
1303,南亞         ,200012,194643,14.65,0.58279096517584,0.61169,0.49426,0.068596,0.1477,0.082707,0.13569,1.1532,124.17,66.15,4.58,6.08,16.42,73.26,-17.4744,-1,2000,1999,2000,NaiveBayes,random_forest
1301,台塑         ,200012,178384,17.7,0.815397211477421,0.78527,1.0859,0.076051,0.14855,0.073032,0.20535,0.95323,123.43,58.7,5.21,18.11,4.61,62.54,-21.7514,-1,2000,1999,2000,NaiveBayes,random_forest
2002,中鋼         ,200012,174092,6.53,0.879013904597178,0.42568,0.5708,0.088914,0.13799,0.21087,0.18464,0.55199,172.81,82.54,4.42,55.8,43.44,22.88,-22.2052,-1,2000,1999,2000,NaiveBayes,random_forest
2382,廣達         ,200012,137928,25.17,0.000522375356944771,1.2974,0.4994,0.18389,0.26848,0.082391,0.10332,0.46002,221.75,172.04,13.33,7.56,-19.93,-7.55,75.0099,1,2000,1999,2000,NaiveBayes,random_forest
2388,威盛         ,200012,104968,180.97,0.865438591013025,4.8951,3.3807,0.21107,0.30686,0.24261,0.21191,0.45384,281.32,211.64,6.48,8.39,344.98,230.39,28.5075,-1,2000,1999,2000,NaiveBayes,random_forest
1326,台化         ,200012,101519,10.12,0.612566469483999,0.42325,0.57598,0.076337,0.14528,0.069016,0.19773,0.90319,102.5,35.2,3.15,12.1,122.97,44.73,-6.0277,-1,2000,1999,2000,NaiveBayes,random_forest
2337,旺宏         ,200012,100213,35.67,0.989950205708831,1.9806,2.7375,0.15001,0.2381,0.38729,0.3292,0.58716,272.04,205.07,3.37,7.44,709.36,1070.59,-11.0737,-1,2000,1999,2000,NaiveBayes,random_forest
2308,台達電       ,200012,98785,32.72,0.527680069338442,1.2489,0.61216,0.10757,0.20842,0.088729,0.10218,0.93759,195.04,149.86,7.11,4.54,27.53,44.36,-25.3667,-1,2000,1999,2000,NaiveBayes,random_forest
2313,華通         ,200012,94748,105.64,0.479523385210219,4.5831,3.1126,0.094867,0.20434,0.17035,0.13878,1.1539,194.22,140.28,6.14,6.01,115.8,170.09,-55.8027,-1,2000,1999,2000,NaiveBayes,random_forest
5387,茂德         ,200012,79886,19.45,0.801347605521952,1.3019,2.5425,0.11542,0.16243,0.41249,0.31731,0.40726,241.18,202.97,7.86,5.14,11.32,8.73,26.6324,-1,2000,1999,2000,NaiveBayes,random_forest
2475,華映         ,200012,71668,13.57,0.49809429119639,0.99341,0.67782,0.085768,0.15871,0.14091,0.109,0.85042,131.91,95.37,8.79,5.28,23.53,19.35,94.1783,1,2000,1999,2000,NaiveBayes,random_forest
1216,統一         ,200012,69479,11.34,0.900852488532005,0.88732,0.67945,0.034372,0.085717,0.019287,0.065635,1.4938,67.79,41.64,7.11,11.09,7.81,-18.9,-35.5379,-1,2000,1999,2000,NaiveBayes,random_forest
2324,仁寶         ,200012,69431,13.38,0.574661219130188,0.65685,0.27074,0.11902,0.19234,0.068505,0.07928,0.61595,173.84,117.87,10.23,9.08,5.84,10.69,26.4574,-1,2000,1999,2000,NaiveBayes,random_forest
2311,日月光       ,200012,60268,9.49,0.845178185054037,0.59798,0.51325,0.053877,0.10474,0.19407,0.11469,0.944,118.99,97.05,12.49,6.09,103.71,-14.05,74.2887,1,2000,1999,2000,NaiveBayes,random_forest
2306,宏電         ,200012,57195,12.85,0.738640291995402,0.78931,0.31705,0.051461,0.10547,-0.028514,0.043042,1.0496,129.59,77.22,6.43,6.96,-275.42,-13.81,-100.0,-1,2000,1999,2000,NaiveBayes,random_forest
2342,茂矽         ,200012,51798,100.9,0.585987035826476,6.5265,10.2437,0.024113,0.040152,0.0075966,0.073158,0.66513,259.83,119.25,4.5,6.35,105.85,-26.7,5.9267,-1,2000,1999,2000,NaiveBayes,random_forest
2401,凌陽         ,200012,48655,56.34,0.666416217319468,2.9283,3.3219,0.26079,0.30484,0.28857,0.34701,0.16891,404.5,304.36,5.49,6.36,39.06,71.88,13.1168,-1,2000,1999,2000,NaiveBayes,random_forest
2610,華航         ,200012,46897,18.27,0.0834828136026227,0.9682,0.53767,0.021087,0.06885,0.062124,0.038241,2.2651,64.95,28.4,0.0,13.85,375.68,6.75,-33.1144,-1,2000,1999,2000,NaiveBayes,random_forest
1605,華新         ,200012,45681,9.35,0.625959785171583,0.52617,0.79642,0.081829,0.12695,0.047639,0.20515,0.55143,139.99,91.11,5.27,5.93,56.59,179.88,-29.4118,-1,2000,1999,2000,NaiveBayes,random_forest
2603,長榮         ,200012,44275,11.91,0.660944557947342,0.69406,0.39437,0.012138,0.036369,0.074172,0.020753,1.9963,71.43,62.18,0.0,5.6,19.92,39.63,-40.3023,-1,2000,1999,2000,NaiveBayes,random_forest
2323,中環         ,200012,41403,14.57,0.890752116325322,0.66227,1.6046,0.073897,0.11358,0.061374,0.277,0.53697,151.86,119.16,5.42,4.01,-79.93,-41.8,37.1997,1,2000,1999,2000,NaiveBayes,random_forest
2356,英業達       ,200012,40450,8.79,0.982303222883606,0.57602,0.12033,0.090567,0.17721,0.018585,0.038205,0.95668,168.44,114.62,10.36,6.59,-28.58,24.9,13.5381,-1,2000,1999,2000,NaiveBayes,random_forest
1102,亞泥         ,200012,37290,8.39,0.769029085335896,0.5003,1.396,0.0030816,0.0051214,0.065025,0.014345,0.66191,92.63,72.23,6.46,2.3,-46.82,-95.09,-38.7366,-1,2000,1999,2000,NaiveBayes,random_forest
1101,台泥         ,200012,36294,9.14,0.581446487875398,0.5434,0.7623,0.0078317,0.022944,0.045857,0.038111,1.9296,89.77,50.91,13.42,6.71,-24.54,-48.95,-42.4508,-1,2000,1999,2000,NaiveBayes,random_forest
2352,佳世達       ,200012,35405,20.29,0.928313062314188,0.81421,0.35043,0.080632,0.15987,0.020073,0.074047,0.98271,105.01,57.0,5.6,7.66,53.76,114.35,98.6693,1,2000,1999,2000,NaiveBayes,random_forest
2201,裕隆         ,200012,34151,12.36,0.580090365758442,0.58941,0.4,0.049356,0.094116,0.070409,0.066988,0.90687,129.36,97.33,7.85,2.92,18.01,-6.12,-11.6505,-1,2000,1999,2000,NaiveBayes,random_forest
1802,台玻         ,200012,33411,13.57,0.0169829383372613,0.64711,0.98763,0.077364,0.095178,0.21985,0.14694,0.23025,353.98,259.27,3.77,6.4,159.2,41.55,-18.2756,-1,2000,1999,2000,NaiveBayes,random_forest
1504,東元         ,200012,30909,11.28,0.120859571098558,0.62149,0.71257,0.019603,0.040405,0.013946,0.046334,1.0612,149.11,88.38,3.5,4.42,-71.08,-45.62,-30.0532,-1,2000,1999,2000,NaiveBayes,random_forest
5346,力晶         ,200012,30405,8.01,0.86271071869967,0.45693,0.78684,0.098956,0.12987,0.24826,0.22367,0.31244,181.03,133.52,5.73,9.35,441.24,608.56,76.9039,1,2000,1999,2000,NaiveBayes,random_forest
2618,長榮航       ,200012,30240,11.18,0.484296511212103,0.74286,0.4305,0.023274,0.07945,0.090935,0.046044,2.4136,85.28,39.01,0.0,10.27,26.22,115.48,12.0751,-1,2000,1999,2000,NaiveBayes,random_forest
2325,矽品         ,200012,28899,7.87,0.844855674576263,0.44843,0.66302,0.077177,0.11564,0.15602,0.17093,0.49844,282.76,229.72,10.04,5.29,87.47,113.8,99.7459,1,2000,1999,2000,NaiveBayes,random_forest
9904,寶成         ,200012,28516,7.09,0.209405084020935,0.48796,0.54961,0.054454,0.12914,0.058902,0.14753,1.3716,117.38,104.02,10.16,5.82,82.36,-37.06,37.2355,1,2000,1999,2000,NaiveBayes,random_forest
5347,世界         ,200012,28490,15.49,0.552291341538775,1.5459,1.7622,0.064835,0.11672,0.15192,0.13304,0.80024,181.45,130.82,6.2,7.67,246.44,239.18,22.7243,-1,2000,1999,2000,NaiveBayes,random_forest
2615,萬海         ,200012,25790,7.75,0.629883385064421,0.61024,0.33725,0.070514,0.1157,0.082425,0.064107,0.64075,121.18,113.88,0.0,33.11,-13.59,-20.86,-33.9355,-1,2000,1999,2000,NaiveBayes,random_forest
5522,遠雄         ,200012,25262,23.14,0.0319910157625669,1.5667,1.2841,0.063199,0.20919,0.26857,0.1716,2.3101,139.11,13.47,0.34,9.16,30.33,-2.26,-53.7165,-1,2000,1999,2000,NaiveBayes,random_forest
2609,陽明         ,200012,24754,7.25,0.614713419117141,0.51565,0.24719,0.023578,0.04795,0.018921,0.022987,1.0336,136.13,116.4,0.0,33.09,-44.98,-28.31,-40.4138,-1,2000,1999,2000,NaiveBayes,random_forest
5441,聯友光電     ,200012,21580,14.13,0.0495325790420612,0.92899,1.7107,0.025996,0.055697,0.023243,0.10253,1.1425,119.31,71.58,3.67,13.22,124.26,7869.19,-100.0,-1,2000,1999,2000,NaiveBayes,random_forest
2347,聯強         ,200012,21495,11.81,0.489569989177322,0.39314,0.087598,0.066257,0.10958,0.036246,0.024418,0.65387,196.51,123.12,12.0,8.17,40.54,-11.09,26.9263,-1,2000,1999,2000,NaiveBayes,random_forest
2409,友達         ,200012,21450,9.7,0.192510396062075,0.46411,0.71905,0.039109,0.076612,0.063838,0.11868,0.95893,151.18,80.79,5.43,9.88,409.66,191.56,126.3918,1,2000,1999,2000,NaiveBayes,random_forest
2379,瑞昱         ,200012,19932,35.13,0.123083747545945,1.5261,1.4595,0.2385,0.32961,0.31664,0.31527,0.38201,488.85,413.77,8.38,7.5,116.21,128.36,199.0037,1,2000,1999,2000,NaiveBayes,random_forest
2395,研華         ,200012,18409,28.75,0.20549417090768,1.5574,0.75598,0.1846,0.29126,0.17646,0.14184,0.57779,189.71,108.34,4.61,7.42,28.83,35.81,14.7478,-1,2000,1999,2000,NaiveBayes,random_forest
3035,智原         ,200012,17213,37.11,0.14651491061489,1.976,1.285,0.29456,0.39962,0.27098,0.25988,0.35663,286.19,225.04,7.51,8.48,118.17,92.51,21.8539,-1,2000,1999,2000,NaiveBayes,random_forest
2105,正新         ,200012,16720,6.47,0.189072174472614,0.41474,0.3296,0.056761,0.10996,0.11948,0.087366,0.93733,154.98,91.66,3.93,7.77,-2.69,17.75,18.7017,-1,2000,1999,2000,NaiveBayes,random_forest
1451,年興         ,200012,15707,14.12,0.0426524109111434,0.96911,0.84652,0.10568,0.15837,0.16386,0.13852,0.4986,269.98,154.51,3.83,10.09,-16.72,-19.31,-12.7479,-1,2000,1999,2000,NaiveBayes,random_forest
2315,神達         ,200012,14903,8.65,0.635197916859882,0.52552,0.046262,0.035107,0.099763,0.020013,0.010949,1.8417,124.3,56.64,10.29,15.0,27.17,17.18,26.3584,-1,2000,1999,2000,NaiveBayes,random_forest
2373,震旦行       ,200012,14604,24.99,0.28186685588043,2.1341,0.61918,0.017893,0.046216,0.018536,0.014441,1.5828,147.3,92.02,7.21,6.72,-24.32,-60.6,-47.3389,-1,2000,1999,2000,NaiveBayes,random_forest
2396,精碟         ,200012,14582,24.32,0.53859667804534,0.70801,1.2396,0.069446,0.1047,0.14766,0.18328,0.5076,118.89,95.87,9.94,2.79,-27.77,-12.04,3.9474,-1,2000,1999,2000,NaiveBayes,random_forest
2411,飛瑞         ,200012,14503,18.5,0.695163039444332,1.2568,1.3899,0.12866,0.15657,0.17496,0.18002,0.21691,462.27,409.49,7.82,5.52,-25.24,-11.57,-9.8919,-1,2000,1999,2000,NaiveBayes,random_forest
2314,台揚         ,200012,14016,29.26,0.49911601348259,2.1594,1.8661,0.10698,0.20071,0.059142,0.17341,0.87613,125.17,66.53,2.86,5.01,67.29,18.33,-1.5721,-1,2000,1999,2000,NaiveBayes,random_forest
2301,光寶科       ,200012,12862,8.71,0.535801055751113,0.44439,0.11366,0.086482,0.23381,0.067372,0.069752,1.7036,164.14,107.24,5.51,7.87,143.32,372.05,147.9908,1,2000,1999,2000,NaiveBayes,random_forest
2501,國建         ,200012,12396,5.8,0.490357293468018,0.45312,1.167,0.037929,0.042791,0.13299,0.1103,0.12817,995.89,131.05,0.32,5.96,32.17,5.16,20.8621,-1,2000,1999,2000,NaiveBayes,random_forest
1722,台肥         ,200012,12250,9.27,0.852998155340816,0.30166,1.0868,-0.023631,-0.039145,0.039696,-0.14108,0.65651,516.04,367.98,4.66,11.93,-35.05,-6117.24,43.9051,1,2000,1999,2000,NaiveBayes,random_forest
9917,中保         ,200012,12132,14.59,0.873927405861733,0.87053,0.96495,0.097348,0.13976,0.18768,0.15879,0.43571,79.26,73.93,98.91,15.08,12.5,-18.97,25.1542,-1,2000,1999,2000,NaiveBayes,random_forest
2319,大眾         ,200012,11739,12.6,0.208461358751314,1.2857,0.24073,0.0031092,0.0083157,0.01548,0.0019105,1.6746,161.04,120.82,10.37,6.17,261.16,191.2,58.8095,1,2000,1999,2000,NaiveBayes,random_forest
2706,第一店       ,200012,11656,38.9,0.564979570738201,1.5749,18.0093,0.077579,0.10453,0.66666,1.1969,0.34736,280.12,273.76,0.0,57.04,6.64,14.35,-1.3882,-1,2000,1999,2000,NaiveBayes,random_forest
2398,博達         ,200012,11398,36.53,0.417028951642886,0.80694,0.86176,0.058456,0.099935,0.13742,0.10673,0.70958,152.49,118.99,7.89,4.62,117.69,118.95,38.79,1,2000,1999,2000,NaiveBayes,random_forest
2207,和泰         ,200012,11196,11.74,0.205975515532243,0.57465,0.10796,0.050897,0.11136,0.016745,0.020919,1.188,125.21,110.41,42.57,7.2,7.02,43.05,-21.891,-1,2000,1999,2000,NaiveBayes,random_forest
2332,友訊         ,200012,11024,11.62,0.947933121293169,0.51736,0.31593,0.055883,0.097704,0.029229,0.059653,0.74835,180.07,108.0,3.3,5.51,-46.82,13.48,135.5422,1,2000,1999,2000,NaiveBayes,random_forest
1520,D 復盛       ,200012,11017,11.23,0.0820712070977259,0.75776,0.3682,0.10979,0.2786,0.15461,0.14434,1.5375,118.65,71.81,3.68,6.22,59.24,107.06,65.0935,1,2000,1999,2000,NaiveBayes,random_forest
1907,永豐餘       ,200012,10948,4.95,0.105709426581721,0.39505,0.27546,0.01781,0.038766,0.051175,0.027105,1.1766,125.38,83.41,5.44,3.3,17.72,-44.28,-11.5152,-1,2000,1999,2000,NaiveBayes,random_forest
1717,長興         ,200012,10890,7.29,0.142041121903998,0.42807,0.27121,0.048116,0.091849,0.095612,0.058171,0.90893,165.4,100.8,4.87,4.5,-11.31,-24.95,-9.3278,-1,2000,1999,2000,NaiveBayes,random_forest
2480,敦陽科       ,200012,10746,31.89,0.166460440876421,1.6749,0.60023,0.17463,0.39843,0.19431,0.14276,1.2815,195.31,129.97,3.77,3.98,139.29,124.85,64.942,1,2000,1999,2000,NaiveBayes,random_forest
2394,普立爾       ,200012,10300,15.5,0.620958643935308,0.7643,0.43091,0.10147,0.15003,0.090638,0.086585,0.47855,208.79,138.98,7.02,11.01,8.61,32.47,137.1613,1,2000,1999,2000,NaiveBayes,random_forest
9921,巨大         ,200012,10114,18.46,0.573709764841198,1.0365,0.29808,0.075562,0.19722,0.064171,0.056715,1.6101,135.12,66.22,3.96,4.44,32.88,56.91,-12.0802,-1,2000,1999,2000,NaiveBayes,random_forest
2707,晶華         ,200012,10091,52.69,0.0520778902858696,4.3224,7.3181,0.1344,0.18049,0.30143,0.31337,0.34294,489.18,481.45,75.8,30.41,20.85,61.24,-29.5122,-1,2000,1999,2000,NaiveBayes,random_forest
2390,云辰         ,200012,9785,31.39,0.93120138460825,1.9449,3.0299,0.14142,0.2126,0.086213,0.33986,0.50332,103.8,80.46,11.52,8.95,-3.4,65.23,-8.9838,-1,2000,1999,2000,NaiveBayes,random_forest
1503,士電         ,200012,9712,13.69,0.728661681678271,0.7704,0.67405,0.033299,0.057433,0.078664,0.05024,0.72476,152.1,91.07,4.37,3.33,10.45,28.64,-10.2995,-1,2000,1999,2000,NaiveBayes,random_forest
2391,合勤         ,200012,9697,15.72,0.73784165379759,0.71293,0.85065,0.085253,0.099816,0.1093,0.11951,0.17082,458.98,318.12,3.71,6.67,156.17,68.29,60.7506,1,2000,1999,2000,NaiveBayes,random_forest
2526,大陸         ,200012,9375,5.97,0.0634045006928182,0.32784,0.51913,-0.025469,-0.052698,-0.033935,-0.083441,1.0691,127.84,29.42,0.79,4.62,70.13,-2166.86,-4.1876,-1,2000,1999,2000,NaiveBayes,random_forest
2903,遠百         ,200012,9316,5.96,0.860440563038232,0.34194,0.16927,0.048511,0.10506,0.0062196,0.058829,1.1657,62.93,37.05,14.76,34.52,384.68,44.68,-27.349,-1,2000,1999,2000,NaiveBayes,random_forest
2345,智邦         ,200012,9270,15.19,0.934405118961213,0.60809,0.31,0.043838,0.095886,0.025129,0.048879,1.1873,135.95,86.39,4.67,5.08,3.42,71.22,257.5379,1,2000,1999,2000,NaiveBayes,random_forest
2353,宏碁         ,200012,9164,14.48,0.984398312240972,0.55288,0.09886,0.076767,0.16176,0.028094,0.031753,1.1071,179.91,130.84,13.1,6.18,11.38,46.85,39.6409,1,2000,1999,2000,NaiveBayes,random_forest
3019,亞光         ,200012,9060,34.96,0.858938816683866,1.4757,0.29228,0.10955,0.27471,0.15126,0.079611,1.5077,154.45,112.37,10.14,5.37,43.6,72.59,159.1819,1,2000,1999,2000,NaiveBayes,random_forest
2329,華泰         ,200012,8938,27.83,0.785558989265031,1.93,1.7286,0.003058,0.0072836,-0.00061991,0.0065573,1.3818,73.87,49.44,9.26,5.82,95.65,-90.23,46.7481,1,2000,1999,2000,NaiveBayes,random_forest
2392,正崴         ,200012,8190,19.96,0.513377418587575,0.65122,0.54107,0.078975,0.10574,0.091558,0.087837,0.33894,208.92,125.02,5.3,3.99,21.57,76.22,101.7535,1,2000,1999,2000,NaiveBayes,random_forest
2910,統領         ,200012,7889,28.11,0.177602460505865,2.231,2.1135,0.048728,0.074761,0.14392,0.070826,0.53424,162.13,152.25,55.47,210.18,14.41,-25.51,7.2216,-1,2000,1999,2000,NaiveBayes,random_forest
2491,吉祥全       ,200012,7683,131.19,0.398589496735843,2.1724,5.4914,0.073905,0.10445,0.22763,0.26401,0.41328,165.97,138.82,8.55,3.11,282.98,394.43,-2.5993,-1,2000,1999,2000,NaiveBayes,random_forest
2905,三商行       ,200012,7669,10.56,0.133931250987971,0.97687,0.20657,-0.039351,-0.11681,0.026036,-0.024692,1.9684,115.03,41.84,6.05,15.16,12.15,-141.07,42.803,1,2000,1999,2000,NaiveBayes,random_forest
2006,東鋼         ,200012,7578,5.24,0.0308895487449515,0.33698,0.22528,0.019524,0.048158,0.077792,0.032454,1.4666,97.93,36.08,3.82,8.15,291.02,239.57,-17.9389,-1,2000,1999,2000,NaiveBayes,random_forest
2310,旭麗         ,200012,7382,13.42,0.939141706069548,0.83614,0.29605,0.067688,0.16324,0.057467,0.057795,1.4117,140.58,106.42,7.63,8.92,143.31,3.53,180.924,1,2000,1999,2000,NaiveBayes,random_forest
2416,世平         ,200012,7287,19.5,0.301306064586392,0.66667,0.1062,0.045381,0.15172,0.050775,0.024166,2.3432,164.94,71.71,5.35,6.63,82.93,73.74,45.8974,1,2000,1999,2000,NaiveBayes,random_forest
9907,統一實       ,200012,7222,3.26,0.295533834475356,0.28472,0.35903,0.0086318,0.022011,0.10388,0.028655,1.55,68.17,28.19,3.11,6.48,-37.87,3.29,-9.5092,-1,2000,1999,2000,NaiveBayes,random_forest
2380,虹光         ,200012,7187,19.53,0.332936281836175,0.82128,0.26071,0.1885,0.28698,0.093486,0.09109,0.52244,223.43,166.41,12.23,6.58,63.86,79.5,27.5474,-1,2000,1999,2000,NaiveBayes,random_forest
1904,正隆         ,200012,7125,4.8,0.467068187028852,0.36063,0.26906,0.038444,0.076918,0.071947,0.057371,1.0008,132.14,47.17,2.89,5.79,22.17,-2.16,-37.0833,-1,2000,1999,2000,NaiveBayes,random_forest
2604,立榮         ,200012,7000,10.88,0.648198406466157,0.71298,0.27727,-0.010771,-0.037292,0.025791,-0.014499,2.4623,75.71,72.68,0.0,5.57,-38.82,-363.65,-17.5551,-1,2000,1999,2000,NaiveBayes,random_forest
1234,黑松         ,200012,6930,10.03,0.0252281814930363,0.68417,1.2012,0.030785,0.049647,0.099953,0.087291,0.61268,253.79,206.7,7.44,9.53,34.48,24.06,-10.1695,-1,2000,1999,2000,NaiveBayes,random_forest
1903,士紙         ,200012,6886,26.47,0.842206612419335,1.5354,3.228,0.046959,0.099229,-0.13059,0.20863,1.1131,125.7,74.91,4.12,5.11,-74.29,1031.52,4.269,-1,2000,1999,2000,NaiveBayes,random_forest
2402,毅嘉         ,200012,6611,21.83,0.854099949273443,1.0182,1.4553,0.13419,0.17972,0.26395,0.25689,0.33929,188.83,152.61,4.79,5.5,100.21,123.57,-3.1608,-1,2000,1999,2000,NaiveBayes,random_forest
9933,中鼎         ,200012,6592,6.21,0.347879194327261,0.4361,0.2502,0.07491,0.14352,0.058203,0.082365,0.91595,130.8,70.75,3.77,8.42,-14.56,-5.8,-10.1449,-1,2000,1999,2000,NaiveBayes,random_forest
9910,豐泰         ,200012,6499,7.15,0.446026648055103,0.49107,0.14011,0.052711,0.077567,0.087819,0.041835,0.47157,146.5,94.87,12.57,21.43,91.27,85.36,44.3357,1,2000,1999,2000,NaiveBayes,random_forest
2368,金像電       ,200012,6495,11.39,0.0542394844411296,0.49479,0.45091,0.058948,0.094458,0.084053,0.086081,0.6024,104.07,75.66,8.08,4.39,56.74,49.99,-25.7243,-1,2000,1999,2000,NaiveBayes,random_forest
9925,新保         ,200012,6440,9.36,0.177107533789109,0.55648,0.64865,0.086066,0.11829,0.17633,0.14055,0.37439,115.13,104.71,94.73,13.63,28.52,31.38,14.5299,-1,2000,1999,2000,NaiveBayes,random_forest
